Video,Frame,SIM,CC,NSS,Recall,Area_Pct
487388943-2944_4071.mp4,295,0.3631,0.4583,1.1883,0.3089,0.0934
487388943-2944_4071.mp4,442,0.381,0.6055,2.0339,0.506,0.0716
487388943-2944_4071.mp4,590,0.4026,0.5782,1.9146,0.6073,0.0993
487882142-0_833.mp4,0,0.285,0.4023,1.4163,0.5259,0.1158
487882142-0_833.mp4,147,0.2722,0.2909,0.8983,0.2346,0.0987
487882142-0_833.mp4,295,0.2776,0.3432,1.3616,0.3567,0.075
487882142-0_833.mp4,442,0.1988,0.1386,0.3936,0.1751,0.0803
487882142-0_833.mp4,590,0.2595,0.328,1.2214,0.2825,0.0544
490042038-0_1300.mp4,0,0.2928,0.608,2.9013,0.9289,0.1059
490042038-0_1300.mp4,147,0.2934,0.5066,2.9339,0.8265,0.1121
490042038-0_1300.mp4,295,0.2886,0.4046,1.596,0.5596,0.1261
490042038-0_1300.mp4,442,0.2446,0.413,1.9591,0.5263,0.0803
490042038-0_1300.mp4,590,0.3229,0.6237,2.9927,0.8012,0.0904
493774532-1019_2113.mp4,0,0.3701,0.6418,3.3856,0.9116,0.0904
493774532-1019_2113.mp4,147,0.2642,0.3578,1.5293,0.4757,0.1046
493774532-1019_2113.mp4,295,0.3398,0.4032,1.5355,0.3578,0.0837
493774532-1019_2113.mp4,442,0.4082,0.6496,4.084,0.8116,0.0797
493774532-1019_2113.mp4,590,0.275,0.623,4.5262,0.9692,0.0958
497683816-0_1415.mp4,0,0.4232,0.6832,3.7774,0.916,0.0839
497683816-0_1415.mp4,147,0.404,0.7235,3.3849,0.9375,0.0975
497683816-0_1415.mp4,295,0.277,0.317,1.1799,0.3333,0.0953
497683816-0_1415.mp4,442,0.4001,0.5045,1.9794,0.6324,0.1017
497683816-0_1415.mp4,590,0.3714,0.5511,2.0947,0.6617,0.1049
498516073-1018_2663.mp4,0,0.3582,0.6484,2.8232,0.7339,0.0639
498516073-1018_2663.mp4,147,0.2873,0.6709,5.8959,0.9442,0.0708
498516073-1018_2663.mp4,295,0.3059,0.5013,2.4433,0.6328,0.0754
498516073-1018_2663.mp4,442,0.307,0.6202,5.4033,0.9017,0.0718
498516073-1018_2663.mp4,590,0.2534,0.3538,1.2099,0.4426,0.1306
504984585-4148_5376.mp4,0,0.3211,0.6151,3.6673,0.875,0.097
504984585-4148_5376.mp4,147,0.3277,0.4516,2.1251,0.5507,0.0878
504984585-4148_5376.mp4,295,0.302,0.3834,1.3494,0.408,0.1001
504984585-4148_5376.mp4,442,0.3578,0.538,1.965,0.7055,0.1174
504984585-4148_5376.mp4,590,0.2261,0.233,0.7139,0.2632,0.0969
505416446-1033_2034.mp4,0,0.2611,0.3674,1.4171,0.5943,0.1408
505416446-1033_2034.mp4,147,0.4132,0.7619,4.7589,1.0,0.0768
505416446-1033_2034.mp4,295,0.4033,0.7129,2.7003,0.9126,0.1207
505416446-1033_2034.mp4,442,0.2967,0.4963,1.8492,0.5233,0.0857
505416446-1033_2034.mp4,590,0.2465,0.469,2.0376,0.8361,0.1003
509362329-0_3239.mp4,0,0.2265,0.4159,1.8696,0.7567,0.1269
509362329-0_3239.mp4,147,0.2107,0.2737,0.9918,0.25,0.1118
509362329-0_3239.mp4,295,0.2583,0.374,1.7133,0.5066,0.1074
509362329-0_3239.mp4,442,0.2038,0.2444,0.6885,0.185,0.1068
509362329-0_3239.mp4,590,0.2193,0.2723,1.2583,0.5443,0.1201
510782123-0_751.mp4,0,0.357,0.7554,3.9884,0.9974,0.0918
510782123-0_751.mp4,147,0.3039,0.4283,1.3788,0.6771,0.1599
510782123-0_751.mp4,295,0.4055,0.6267,2.7956,0.7426,0.0986
510782123-0_751.mp4,442,0.4703,0.712,3.0948,0.8201,0.0788
510782123-0_751.mp4,590,0.4006,0.5909,1.9802,0.5556,0.0879
511419561-0_2789.mp4,0,0.3158,0.4024,1.3486,0.5036,0.1385
511419561-0_2789.mp4,147,0.2593,0.2438,0.9234,0.4658,0.1336
511419561-0_2789.mp4,295,0.3073,0.3803,1.2655,0.5,0.1339
511419561-0_2789.mp4,442,0.2224,0.1699,0.4467,0.1776,0.0923
511419561-0_2789.mp4,590,0.242,0.2183,0.643,0.2162,0.096
513014838-13040_14918.mp4,0,0.2723,0.5688,3.6672,0.9042,0.0737
513014838-13040_14918.mp4,147,0.3537,0.4626,2.7794,0.5304,0.0653
513014838-13040_14918.mp4,295,0.3459,0.5328,3.4673,0.6667,0.0464
513014838-13040_14918.mp4,442,0.346,0.5038,3.0277,0.6154,0.0638
513014838-13040_14918.mp4,590,0.2539,0.3375,1.2429,0.2424,0.0844
517632896-1982_3254.mp4,0,0.5093,0.6873,2.6794,0.75,0.0829
517632896-1982_3254.mp4,147,0.3938,0.579,2.3394,0.75,0.0901
517632896-1982_3254.mp4,295,0.4169,0.6838,3.944,0.971,0.0795
517632896-1982_3254.mp4,442,0.3176,0.6198,4.1095,0.8923,0.0808
517632896-1982_3254.mp4,590,0.4302,0.6685,2.8516,0.8792,0.0815
521112732-983_1981.mp4,0,0.3892,0.7196,6.0468,0.9745,0.061
521112732-983_1981.mp4,147,0.3022,0.6908,5.4749,0.9833,0.0623
521112732-983_1981.mp4,295,0.3515,0.6691,3.964,0.9781,0.0775
521112732-983_1981.mp4,442,0.4041,0.7398,4.0184,0.9471,0.0596
521112732-983_1981.mp4,590,0.4147,0.7344,4.2902,0.8232,0.0592
522555578-0_1431.mp4,0,0.3234,0.6267,3.226,0.9559,0.0965
522555578-0_1431.mp4,147,0.3386,0.4815,2.0531,0.5274,0.0841
522555578-0_1431.mp4,295,0.3574,0.4986,1.8719,0.6234,0.114
522555578-0_1431.mp4,442,0.3978,0.5983,2.2453,0.7867,0.1388
522555578-0_1431.mp4,590,0.2806,0.2976,0.9319,0.2321,0.1144
523957501-997_2001.mp4,0,0.2921,0.5296,3.0735,0.9068,0.1302
523957501-997_2001.mp4,147,0.2981,0.4385,1.9966,0.7284,0.1279
523957501-997_2001.mp4,295,0.39,0.6831,4.7264,0.9508,0.0646
523957501-997_2001.mp4,442,0.2703,0.4544,3.8261,0.76,0.1094
523957501-997_2001.mp4,590,0.3586,0.5208,2.0804,0.55,0.0814
524201744-0_1015.mp4,0,0.1778,0.405,2.4148,0.8339,0.1162
524201744-0_1015.mp4,147,0.4171,0.5865,2.2482,0.7604,0.13
524201744-0_1015.mp4,295,0.3381,0.6754,3.7823,0.8927,0.0767
524201744-0_1015.mp4,442,0.1942,0.1195,0.2777,0.1486,0.0898
524201744-0_1015.mp4,590,0.3886,0.5845,2.0402,0.6111,0.1207
524900260-40_734.mp4,0,0.1879,0.2573,1.0333,0.4199,0.1126
524900260-40_734.mp4,147,0.2821,0.4137,1.623,0.4609,0.083
524900260-40_734.mp4,295,0.2469,0.362,1.3526,0.6012,0.1448
524900260-40_734.mp4,442,0.3495,0.4023,1.4021,0.5191,0.1157
524900260-40_734.mp4,590,0.4157,0.7206,4.344,0.8966,0.0656
528945865-1899_3865.mp4,0,0.4117,0.6293,2.722,0.8966,0.0978
528945865-1899_3865.mp4,147,0.3237,0.48,1.6898,0.5902,0.1331
528945865-1899_3865.mp4,295,0.2401,0.4302,2.6332,0.809,0.1182
528945865-1899_3865.mp4,442,0.324,0.5494,2.8214,0.9181,0.1064
528945865-1899_3865.mp4,590,0.3063,0.6509,4.6868,0.9672,0.0952
528945865-3866_5529.mp4,0,0.4457,0.7598,3.1365,0.9472,0.107
528945865-3866_5529.mp4,147,0.3741,0.5995,2.0933,0.8095,0.108
528945865-3866_5529.mp4,295,0.3152,0.5213,2.6627,0.6771,0.0815
528945865-3866_5529.mp4,442,0.2472,0.4338,2.1915,0.7398,0.119
528945865-3866_5529.mp4,590,0.4551,0.7398,3.6239,0.9211,0.0754
529780432-4941_6012.mp4,0,0.3878,0.6938,3.5589,0.9375,0.08
529780432-4941_6012.mp4,147,0.2813,0.4962,2.612,0.8282,0.0918
529780432-4941_6012.mp4,295,0.3497,0.4848,2.1302,0.5467,0.0864
529780432-4941_6012.mp4,442,0.4076,0.4891,1.5713,0.5726,0.1226
529780432-4941_6012.mp4,590,0.3226,0.5134,2.7287,0.8056,0.0877
530104702-2005_2997.mp4,0,0.4032,0.5825,2.3112,0.4698,0.0594
530104702-2005_2997.mp4,147,0.352,0.4237,1.5754,0.41,0.0823
530104702-2005_2997.mp4,295,0.3675,0.7171,4.0307,0.9167,0.0832
530104702-2005_2997.mp4,442,0.3875,0.7187,5.0345,0.9442,0.075
530104702-2005_2997.mp4,590,0.2961,0.5816,3.1848,0.8726,0.1171
530104702-989_2004.mp4,0,0.315,0.4421,1.7953,0.5655,0.0841
530104702-989_2004.mp4,147,0.3847,0.5496,2.2021,0.75,0.0988
530104702-989_2004.mp4,295,0.3062,0.3878,1.3843,0.3254,0.0886
530104702-989_2004.mp4,442,0.402,0.4556,1.4788,0.4906,0.0904
530104702-989_2004.mp4,590,0.3091,0.3503,0.9406,0.201,0.0519
530536049-12040_13708.mp4,0,0.1535,0.3151,1.5374,0.6893,0.1177
530536049-12040_13708.mp4,147,0.291,0.5195,1.9707,0.8022,0.1244
530536049-12040_13708.mp4,295,0.2521,0.3914,1.4093,0.5493,0.1196
530536049-12040_13708.mp4,442,0.2221,0.2789,1.0292,0.2174,0.0856
530536049-12040_13708.mp4,590,0.2432,0.2745,0.8847,0.1875,0.0927
532693053-2988_4400.mp4,0,0.3533,0.4283,1.3872,0.3486,0.0827
532693053-2988_4400.mp4,147,0.3857,0.6535,3.4384,0.9403,0.0962
532693053-2988_4400.mp4,295,0.462,0.7129,3.3617,0.9412,0.0917
532693053-2988_4400.mp4,442,0.3128,0.4676,1.6737,0.5455,0.0851
532693053-2988_4400.mp4,590,0.1616,0.2206,0.95,0.4783,0.1136
533348871-24_509.mp4,0,0.5599,0.8276,4.1821,0.9464,0.0765
533348871-24_509.mp4,142,0.171,0.3252,1.4398,0.3102,0.0958
533348871-24_509.mp4,284,0.3179,0.5532,2.0836,0.7465,0.0995
533348871-24_509.mp4,426,0.3327,0.5051,1.5683,0.55,0.1029
533348871-24_509.mp4,568,0.3704,0.4641,1.6281,0.4356,0.075
538241151-4949_7568.mp4,0,0.2481,0.4935,2.406,0.8585,0.1178
538241151-4949_7568.mp4,147,0.2269,0.2751,1.8283,0.5689,0.1068
538241151-4949_7568.mp4,295,0.1975,0.3543,2.365,0.717,0.1084
538241151-4949_7568.mp4,442,0.2524,0.5742,4.0639,0.9325,0.0894
538241151-4949_7568.mp4,590,0.2762,0.468,2.0402,0.6909,0.0942
538431212-125_3635.mp4,0,0.302,0.7093,4.61,1.0,0.1055
538431212-125_3635.mp4,147,0.4113,0.6729,4.0256,0.9178,0.084
538431212-125_3635.mp4,295,0.2528,0.2107,0.5803,0.1184,0.0809
538431212-125_3635.mp4,442,0.2984,0.3017,0.8137,0.2424,0.0845
538431212-125_3635.mp4,590,0.1842,0.2942,1.2213,0.4706,0.1405
540369216-0_2836.mp4,0,0.3995,0.6868,2.9251,0.8179,0.0754
540369216-0_2836.mp4,147,0.3351,0.4543,1.3825,0.4116,0.0851
540369216-0_2836.mp4,295,0.2975,0.4092,1.5878,0.5602,0.105
540369216-0_2836.mp4,442,0.2304,0.1958,0.4556,0.1714,0.1198
540369216-0_2836.mp4,590,0.4181,0.6235,2.3414,0.7238,0.0952
545081072-1793_3262.mp4,0,0.363,0.6731,2.779,0.9683,0.1281
545081072-1793_3262.mp4,147,0.2061,0.2605,0.905,0.2747,0.1301
545081072-1793_3262.mp4,295,0.1928,0.299,1.1573,0.35,0.1536
545081072-1793_3262.mp4,442,0.1885,0.2594,0.8698,0.1667,0.1106
545081072-1793_3262.mp4,590,0.2897,0.665,5.4515,0.9231,0.0771
546073472-3909_5046.mp4,0,0.3632,0.6214,3.4684,0.868,0.0898
546073472-3909_5046.mp4,147,0.2515,0.3641,2.5498,0.7328,0.0925
546073472-3909_5046.mp4,295,0.2901,0.6625,5.5669,0.9062,0.0541
546073472-3909_5046.mp4,442,0.2684,0.3047,0.8703,0.1436,0.0881
546073472-3909_5046.mp4,590,0.4092,0.5597,2.1229,0.6667,0.0998
548806431-0_539.mp4,0,0.3556,0.7308,3.8674,0.9901,0.0864
548806431-0_539.mp4,147,0.2522,0.5784,3.3532,1.0,0.1285
548806431-0_539.mp4,295,0.4771,0.7614,3.8842,0.9399,0.0816
548806431-0_539.mp4,442,0.4522,0.6195,2.3097,0.693,0.084
548806431-0_539.mp4,590,0.4148,0.6276,3.2247,0.6713,0.0843
549335476-0_1499.mp4,0,0.5141,0.764,3.1743,0.9164,0.0936
549335476-0_1499.mp4,147,0.3661,0.7262,4.6764,0.9849,0.0773
549335476-0_1499.mp4,295,0.3186,0.5712,2.4146,0.9431,0.1151
549335476-0_1499.mp4,442,0.4031,0.6839,4.2721,0.9259,0.0696
549335476-0_1499.mp4,590,0.4828,0.6046,1.837,0.6784,0.1233
551911443-0_1404.mp4,0,0.3633,0.7102,4.4815,0.985,0.0806
551911443-0_1404.mp4,147,0.3635,0.6417,3.0052,0.903,0.1017
551911443-0_1404.mp4,295,0.2734,0.3297,1.241,0.4265,0.1211
551911443-0_1404.mp4,442,0.2852,0.2419,0.7195,0.3023,0.13
551911443-0_1404.mp4,590,0.3604,0.5611,2.1647,0.7282,0.1319
553113726-150_1085.mp4,0,0.3566,0.4885,2.0249,0.5982,0.1179
553113726-150_1085.mp4,147,0.4385,0.6865,2.5725,0.7885,0.1082
553113726-150_1085.mp4,295,0.2944,0.4535,2.3122,0.7059,0.0946
553113726-150_1085.mp4,442,0.24,0.3951,1.8874,0.4808,0.0871
553113726-150_1085.mp4,590,0.2538,0.435,2.163,0.7636,0.1102
555092444-0_749.mp4,0,0.3297,0.4401,1.6159,0.5208,0.099
555092444-0_749.mp4,147,0.3301,0.5957,3.0714,0.9091,0.0989
555092444-0_749.mp4,295,0.2249,0.3723,1.7177,0.6316,0.1013
555092444-0_749.mp4,442,0.248,0.4573,2.2363,0.6566,0.0755
555092444-0_749.mp4,590,0.3,0.5172,2.2159,0.6833,0.092
556488641-3961_4981.mp4,0,0.4508,0.6222,2.0636,0.6709,0.1061
556488641-3961_4981.mp4,147,0.3471,0.6199,5.2476,0.9128,0.0671
556488641-3961_4981.mp4,295,0.477,0.747,5.1049,0.9079,0.063
556488641-3961_4981.mp4,442,0.3634,0.5423,3.7171,0.8493,0.0942
556488641-3961_4981.mp4,590,0.3929,0.6928,5.3294,0.9004,0.0643
556488641-907_2098.mp4,0,0.4808,0.7053,2.7603,0.8864,0.0987
556488641-907_2098.mp4,147,0.3625,0.5481,2.4498,0.9054,0.0976
556488641-907_2098.mp4,295,0.4839,0.7996,4.6433,0.9858,0.0771
556488641-907_2098.mp4,442,0.2562,0.4595,2.3836,0.4185,0.0365
556488641-907_2098.mp4,590,0.363,0.6557,3.5276,0.8597,0.087
557844916-0_1126.mp4,0,0.3355,0.6244,3.3714,0.9028,0.1018
557844916-0_1126.mp4,147,0.3005,0.4385,1.5914,0.4814,0.0946
557844916-0_1126.mp4,295,0.3149,0.367,1.054,0.4384,0.1601
557844916-0_1126.mp4,442,0.4976,0.69,2.4723,0.7546,0.1025
557844916-0_1126.mp4,590,0.3843,0.4782,1.5981,0.4144,0.0863
559449309-3957_5340.mp4,0,0.1607,0.3432,1.9267,0.6875,0.1032
559449309-3957_5340.mp4,147,0.3,0.5728,3.1388,0.8448,0.1094
559449309-3957_5340.mp4,295,0.1052,0.2157,1.3227,0.0577,0.0732
559449309-3957_5340.mp4,442,0.3031,0.6616,4.1434,0.963,0.0935
559449309-3957_5340.mp4,590,0.2704,0.4549,2.4672,0.7333,0.1048
560550666-2053_3299.mp4,0,0.3887,0.4951,1.6823,0.5634,0.0842
560550666-2053_3299.mp4,147,0.2403,0.1735,0.4321,0.1507,0.1052
560550666-2053_3299.mp4,295,0.4061,0.6466,4.4521,0.7711,0.061
560550666-2053_3299.mp4,442,0.3666,0.6401,4.162,0.8611,0.0741
560550666-2053_3299.mp4,590,0.1752,0.4792,2.7906,0.9254,0.1064
562358717-23105_31859.mp4,0,0.2999,0.4899,1.7365,0.7846,0.1404
562358717-23105_31859.mp4,147,0.4572,0.6518,2.4738,0.7568,0.0914
562358717-23105_31859.mp4,295,0.3672,0.4521,1.5005,0.6318,0.1586
562358717-23105_31859.mp4,442,0.3811,0.4969,1.5444,0.5744,0.1186
562358717-23105_31859.mp4,590,0.2989,0.3265,1.0608,0.4359,0.1415
562358717-8489_23104.mp4,0,0.2605,0.54,2.6683,0.8889,0.1126
562358717-8489_23104.mp4,147,0.2568,0.5713,3.2402,0.9795,0.1013
562358717-8489_23104.mp4,295,0.2338,0.5563,3.3784,0.932,0.1072
562358717-8489_23104.mp4,442,0.2162,0.5375,3.381,0.9796,0.1091
562358717-8489_23104.mp4,590,0.2322,0.5769,3.5277,0.98,0.0925
567309114-1124_8294.mp4,0,0.2481,0.4255,1.515,0.5091,0.1316
567309114-1124_8294.mp4,147,0.294,0.5273,1.9754,0.8485,0.1506
567309114-1124_8294.mp4,295,0.0181,-0.0927,-0.5371,0.0,0.1218
567309114-1124_8294.mp4,442,0.046,-0.0217,-0.2106,0.0,0.1534
567309114-1124_8294.mp4,590,0.1658,0.3553,1.9233,0.8214,0.1036
571673376-984_2249.mp4,0,0.2776,0.4871,2.0557,0.7645,0.1092
571673376-984_2249.mp4,147,0.3241,0.666,5.1757,0.9571,0.0738
571673376-984_2249.mp4,295,0.3637,0.6399,3.5255,0.815,0.0796
571673376-984_2249.mp4,442,0.3728,0.6746,2.9654,0.9512,0.1041
571673376-984_2249.mp4,590,0.2634,0.5526,2.7873,0.933,0.0893
573325323-27347_31859.mp4,0,0.4215,0.611,2.6597,0.5357,0.0551
573325323-27347_31859.mp4,147,0.2645,0.2136,0.4901,0.1037,0.0585
573325323-27347_31859.mp4,295,0.3085,0.4742,1.9573,0.5093,0.0701
573325323-27347_31859.mp4,442,0.3018,0.3887,1.3157,0.293,0.0672
573325323-27347_31859.mp4,590,0.2625,0.2887,1.1178,0.2785,0.0587
576717689-3969_4967.mp4,0,0.3375,0.4786,1.8496,0.6,0.1255
576717689-3969_4967.mp4,147,0.3369,0.5542,2.6626,0.6437,0.0684
576717689-3969_4967.mp4,295,0.2938,0.413,1.7381,0.5932,0.1002
576717689-3969_4967.mp4,442,0.3727,0.6239,3.0252,0.8817,0.1008
576717689-3969_4967.mp4,590,0.3416,0.7073,4.4267,0.9677,0.0877
577175857-0_1498.mp4,0,0.3058,0.5525,2.5384,0.7045,0.0808
577175857-0_1498.mp4,147,0.3763,0.571,2.9024,0.716,0.0667
577175857-0_1498.mp4,295,0.1905,0.252,1.0041,0.2029,0.0862
577175857-0_1498.mp4,442,0.267,0.5056,2.588,0.8406,0.1092
577175857-0_1498.mp4,590,0.423,0.7809,5.2033,0.9948,0.0738
577179852-0_1214.mp4,0,0.4617,0.6671,2.3268,0.6192,0.0848
577179852-0_1214.mp4,147,0.1724,0.3107,1.1988,0.3826,0.1189
577179852-0_1214.mp4,295,0.2263,0.2348,0.8911,0.2857,0.0871
577179852-0_1214.mp4,442,0.2737,0.3321,1.0726,0.4129,0.1154
577179852-0_1214.mp4,590,0.4161,0.5691,2.3577,0.6219,0.1031
579733065-0_1078.mp4,0,0.3108,0.593,3.6004,0.9402,0.1034
579733065-0_1078.mp4,147,0.3799,0.6793,4.4724,0.9306,0.0832
579733065-0_1078.mp4,295,0.2936,0.6233,3.3159,0.9267,0.0759
579733065-0_1078.mp4,442,0.2384,0.3693,1.1971,0.4868,0.1292
579733065-0_1078.mp4,590,0.3441,0.6033,3.3011,0.8528,0.0908
580891679-1930_3063.mp4,0,0.2903,0.5566,2.8179,0.7934,0.0881
580891679-1930_3063.mp4,147,0.1914,0.2245,0.7183,0.1031,0.079
580891679-1930_3063.mp4,295,0.405,0.6366,2.6441,0.7316,0.0842
580891679-1930_3063.mp4,442,0.2787,0.646,4.0357,0.9583,0.08
580891679-1930_3063.mp4,590,0.3176,0.4607,1.9035,0.675,0.1133
580891679-6002_7363.mp4,0,0.3249,0.4934,2.1792,0.7183,0.1049
580891679-6002_7363.mp4,147,0.2394,0.3836,1.6974,0.5039,0.0866
580891679-6002_7363.mp4,295,0.3718,0.537,2.3897,0.507,0.0725
580891679-6002_7363.mp4,442,0.3006,0.4549,1.6114,0.603,0.1155
580891679-6002_7363.mp4,590,0.2678,0.3874,1.2,0.4058,0.1386
586463206-0_686.mp4,0,0.2776,0.5711,2.5735,0.9577,0.1239
586463206-0_686.mp4,147,0.3096,0.5242,2.2731,0.9464,0.1265
586463206-0_686.mp4,295,0.3201,0.7153,3.9438,0.98,0.1071
586463206-0_686.mp4,442,0.3704,0.647,2.9068,0.8711,0.1078
586463206-0_686.mp4,590,0.2965,0.5077,2.0665,0.7879,0.1096
596815847-4754_6382.mp4,0,0.3612,0.5362,1.9309,0.6189,0.0973
596815847-4754_6382.mp4,147,0.3961,0.6683,2.7447,0.8347,0.1098
596815847-4754_6382.mp4,295,0.321,0.4341,1.7443,0.6087,0.1021
596815847-4754_6382.mp4,442,0.3306,0.5647,3.0892,0.8122,0.1099
596815847-4754_6382.mp4,590,0.3285,0.536,2.5223,0.6823,0.0847
600726744-0_1399.mp4,0,0.4227,0.6339,3.5471,0.7424,0.056
600726744-0_1399.mp4,147,0.3832,0.5422,2.0995,0.659,0.0919
600726744-0_1399.mp4,295,0.4094,0.5027,1.729,0.4,0.0587
600726744-0_1399.mp4,442,0.4199,0.7568,5.1465,0.9508,0.0675
600726744-0_1399.mp4,590,0.2213,0.3595,1.6648,0.5699,0.1047
607758640-2517_3529.mp4,0,0.3363,0.6055,2.376,0.7044,0.0754
607758640-2517_3529.mp4,147,0.2973,0.5127,3.0114,0.8943,0.1065
607758640-2517_3529.mp4,295,0.3858,0.6897,3.7455,0.9726,0.105
607758640-2517_3529.mp4,442,0.2923,0.5432,3.6046,0.8873,0.1035
607758640-2517_3529.mp4,590,0.3626,0.5182,2.6359,0.6522,0.1005
631753695-0_1321.mp4,0,0.3839,0.7126,4.0418,0.9201,0.1042
631753695-0_1321.mp4,147,0.269,0.252,0.7651,0.3681,0.1104
631753695-0_1321.mp4,295,0.3876,0.5513,2.1033,0.6309,0.0888
631753695-0_1321.mp4,442,0.3219,0.5734,2.1644,0.7686,0.1214
631753695-0_1321.mp4,590,0.2028,0.2104,0.7182,0.2743,0.1158
631753695-1322_2161.mp4,0,0.3651,0.5164,1.8954,0.725,0.1057
631753695-1322_2161.mp4,147,0.3982,0.5228,1.7893,0.6834,0.1098
631753695-1322_2161.mp4,295,0.2905,0.5328,2.2345,0.8913,0.1287
631753695-1322_2161.mp4,442,0.4054,0.719,3.5298,0.9634,0.096
631753695-1322_2161.mp4,590,0.3297,0.6319,2.8492,0.925,0.1021
63999109-985_2112.mp4,0,0.2828,0.5378,2.6844,0.8438,0.1169
63999109-985_2112.mp4,147,0.4332,0.6335,2.2899,0.7024,0.1155
63999109-985_2112.mp4,295,0.1533,0.2232,1.1141,0.65,0.1551
63999109-985_2112.mp4,442,0.2372,0.5237,3.0251,0.9836,0.1411
63999109-985_2112.mp4,590,0.1948,0.1585,0.4825,0.2459,0.1076
78179542-250_1032.mp4,0,0.3784,0.5624,1.9992,0.6104,0.0791
78179542-250_1032.mp4,147,0.135,0.0926,0.3117,0.1522,0.1228
78179542-250_1032.mp4,295,0.3361,0.5435,2.1216,0.7442,0.1092
78179542-250_1032.mp4,442,0.2781,0.4278,2.29,0.4881,0.0741
78179542-250_1032.mp4,590,0.1345,0.3999,2.8589,1.0,0.1114
78179542-4978_5972.mp4,0,0.3689,0.7449,4.4243,0.9789,0.0955
78179542-4978_5972.mp4,147,0.2721,0.5372,2.1627,0.7491,0.1247
78179542-4978_5972.mp4,295,0.2677,0.4617,1.7944,0.2973,0.0683
78179542-4978_5972.mp4,442,0.2951,0.6566,3.4007,0.9605,0.1014
78179542-4978_5972.mp4,590,0.4405,0.6426,2.7334,0.8378,0.1167
79664696-4460_6545.mp4,0,0.413,0.6952,3.2683,0.8627,0.0852
79664696-4460_6545.mp4,147,0.3824,0.6841,4.4432,0.9643,0.0988
79664696-4460_6545.mp4,295,0.2922,0.4955,3.4491,0.6784,0.0758
79664696-4460_6545.mp4,442,0.2217,0.4594,2.5639,0.8242,0.1245
79664696-4460_6545.mp4,590,0.2862,0.5475,2.8076,0.8305,0.0978
87162246-0_1184.mp4,0,0.3299,0.3947,1.4144,0.4428,0.0921
87162246-0_1184.mp4,147,0.2526,0.2094,0.6956,0.2618,0.0922
87162246-0_1184.mp4,295,0.2247,0.2129,1.0678,0.2741,0.088
87162246-0_1184.mp4,442,0.0766,-0.0348,-0.2938,0.0521,0.0959
87162246-0_1184.mp4,590,0.2673,0.3672,1.2684,0.4429,0.1001
87424137-0_576.mp4,0,0.1793,0.4079,2.7997,0.9273,0.1021
87424137-0_576.mp4,147,0.2076,0.4265,2.9012,0.8679,0.0918
87424137-0_576.mp4,295,0.1764,0.3476,3.0439,0.8889,0.0996
87424137-0_576.mp4,442,0.153,0.3468,2.6652,0.9198,0.0972
87424137-0_576.mp4,590,0.1416,0.3752,3.2571,0.9273,0.0982
87673674-2930_4135.mp4,0,0.25,0.4248,1.5037,0.806,0.155
87673674-2930_4135.mp4,147,0.3606,0.5983,2.3103,0.8519,0.1482
87673674-2930_4135.mp4,295,0.3084,0.564,2.4778,0.8596,0.1184
87673674-2930_4135.mp4,442,0.3738,0.5548,1.8754,0.6215,0.0996
87673674-2930_4135.mp4,590,0.2921,0.6043,3.2919,0.931,0.1156
89741392-0_626.mp4,0,0.2313,0.445,2.1237,0.8388,0.1015
89741392-0_626.mp4,147,0.2464,0.2771,1.1159,0.3031,0.1051
89741392-0_626.mp4,295,0.2273,0.2036,0.728,0.18,0.1038
89741392-0_626.mp4,442,0.2172,0.2396,0.9226,0.0964,0.0974
89741392-0_626.mp4,590,0.2053,0.2193,0.7644,0.1429,0.1047
92772801-0_528.mp4,0,0.3384,0.6278,2.9381,0.96,0.0971
92772801-0_528.mp4,147,0.2725,0.4112,1.855,0.6327,0.1211
92772801-0_528.mp4,295,0.4442,0.7071,3.0287,0.7593,0.0721
92772801-0_528.mp4,442,0.3797,0.6731,3.0764,0.9338,0.1124
92772801-0_528.mp4,590,0.3954,0.6725,2.9817,0.8366,0.0842
97920700-0_432.mp4,0,0.216,0.2634,0.6585,0.108,0.0979
97920700-0_432.mp4,125,0.1786,0.1678,0.4028,0.0708,0.0967
97920700-0_432.mp4,250,0.2036,0.1582,0.3766,0.1165,0.1082
97920700-0_432.mp4,375,0.1925,0.1801,0.3187,0.1226,0.1166
97920700-0_432.mp4,501,0.2132,0.2145,0.7786,0.2603,0.1209
Animation_1080P-05f8_crf_10_ss_00_t_20.0.mp4,0,0.297,0.3482,1.3746,0.3925,0.0818
Animation_1080P-05f8_crf_10_ss_00_t_20.0.mp4,139,0.3141,0.4915,1.8303,0.5079,0.073
Animation_1080P-05f8_crf_10_ss_00_t_20.0.mp4,279,0.3758,0.5688,2.2309,0.6289,0.0754
Animation_1080P-05f8_crf_10_ss_00_t_20.0.mp4,419,0.3534,0.5788,2.5471,0.7742,0.0894
Animation_1080P-05f8_crf_10_ss_00_t_20.0.mp4,559,0.2409,0.4605,3.3417,0.8667,0.089
Animation_1080P-0c4f_crf_10_ss_00_t_20.0.mp4,0,0.3258,0.4916,1.8238,0.3964,0.0561
Animation_1080P-0c4f_crf_10_ss_00_t_20.0.mp4,139,0.1933,0.2124,0.7358,0.2095,0.1219
Animation_1080P-0c4f_crf_10_ss_00_t_20.0.mp4,279,0.2316,0.2502,0.6561,0.1993,0.1425
